frameId,isRecorded,isDropped,frameStatus,frameIndex,frameIdDiff,recordedState01
1645596256,1,0,recorded,628,2790.0,1
1645599136,1,0,recorded,629,2880.0,1
1645602016,0,1,dropped,630,2880.0,0
1645604896,0,1,dropped,631,2880.0,0
1645607776,1,0,recorded,632,2880.0,1
1645612096,1,0,recorded,633,4320.0,1
1645615066,0,1,dropped,634,2970.0,0
1645617856,1,0,recorded,635,2790.0,1
1645620826,1,0,recorded,636,2970.0,1
1645623706,0,1,dropped,637,2880.0,0
1645626496,1,0,recorded,638,2790.0,1
1645629466,1,0,recorded,639,2970.0,1
1645632346,0,1,dropped,640,2880.0,0
1645635226,0,1,dropped,641,2880.0,0
1645638106,1,0,recorded,642,2880.0,1
1645640896,1,0,recorded,643,2790.0,1
1645643776,0,1,dropped,644,2880.0,0
1645648186,1,0,recorded,645,4410.0,1
1645650976,1,0,recorded,646,2790.0,1
1645653856,0,1,dropped,647,2880.0,0
1645656826,0,1,dropped,648,2970.0,0
1645659706,1,0,recorded,649,2880.0,1
1645662586,1,0,recorded,650,2880.0,1
1645665466,0,1,dropped,651,2880.0,0
1645668256,1,0,recorded,652,2790.0,1
1645671226,1,0,recorded,653,2970.0,1
1645674106,0,1,dropped,654,2880.0,0
1645676986,0,1,dropped,655,2880.0,0
1645679866,1,0,recorded,656,2880.0,1
1645684186,1,0,recorded,657,4320.0,1
1645686976,0,1,dropped,658,2790.0,0
1645689946,1,0,recorded,659,2970.0,1
1645692826,1,0,recorded,660,2880.0,1
1645695706,0,1,dropped,661,2880.0,0
1645698496,1,0,recorded,662,2790.0,1
1645701466,1,0,recorded,663,2970.0,1
1645704346,0,1,dropped,664,2880.0,0
1645707226,0,1,dropped,665,2880.0,0
1645710106,1,0,recorded,666,2880.0,1
1645712986,1,0,recorded,667,2880.0,1
1645715866,0,1,dropped,668,2880.0,0
1645720096,1,0,recorded,669,4230.0,1
1645722976,1,0,recorded,670,2880.0,1
1645725946,0,1,dropped,671,2970.0,0
1645728826,0,1,dropped,672,2880.0,0
1645731706,1,0,recorded,673,2880.0,1
1645734586,1,0,recorded,674,2880.0,1
1645737466,0,1,dropped,675,2880.0,0
1645740346,1,0,recorded,676,2880.0,1
1645743226,1,0,recorded,677,2880.0,1
1645746106,0,1,dropped,678,2880.0,0
1645748986,0,1,dropped,679,2880.0,0
1645751866,1,0,recorded,680,2880.0,1
1645756186,1,0,recorded,681,4320.0,1
1645759066,0,1,dropped,682,2880.0,0
1645761946,1,0,recorded,683,2880.0,1
1645764826,1,0,recorded,684,2880.0,1
1645767706,0,1,dropped,685,2880.0,0
1645770586,0,1,dropped,686,2880.0,0
1645773466,1,0,recorded,687,2880.0,1
1645776346,1,0,recorded,688,2880.0,1
1645779136,0,1,dropped,689,2790.0,0
1645782016,1,0,recorded,690,2880.0,1
1645784896,1,0,recorded,691,2880.0,1
1645787866,0,1,dropped,692,2970.0,0
1645790746,1,0,recorded,693,2880.0,1
1645795066,1,0,recorded,694,4320.0,1
1645797946,0,1,dropped,695,2880.0,0
1645800826,0,1,dropped,696,2880.0,0
1645803706,1,0,recorded,697,2880.0,1
1645806496,1,0,recorded,698,2790.0,1
1645809466,0,1,dropped,699,2970.0,0
1645812346,0,1,dropped,700,2880.0,0
1645815226,1,0,recorded,701,2880.0,1
1645818106,1,0,recorded,702,2880.0,1
1645820986,0,1,dropped,703,2880.0,0
1645823866,1,0,recorded,704,2880.0,1
1645828186,1,0,recorded,705,4320.0,1
1645830976,0,1,dropped,706,2790.0,0
1645833946,0,1,dropped,707,2970.0,0
1645836826,1,0,recorded,708,2880.0,1
1645839706,1,0,recorded,709,2880.0,1
1645842586,0,1,dropped,710,2880.0,0
1645845466,1,0,recorded,711,2880.0,1
1645848346,1,0,recorded,712,2880.0,1
1645851226,0,1,dropped,713,2880.0,0
1645854106,0,1,dropped,714,2880.0,0
1645856986,1,0,recorded,715,2880.0,1
1645859866,1,0,recorded,716,2880.0,1
1645864186,0,1,dropped,717,4320.0,0
1645867066,1,0,recorded,718,2880.0,1
1645869946,1,0,recorded,719,2880.0,1
1645872826,0,1,dropped,720,2880.0,0
1645875706,0,1,dropped,721,2880.0,0
1645878586,1,0,recorded,722,2880.0,1
1645881466,1,0,recorded,723,2880.0,1
1645884346,0,1,dropped,724,2880.0,0
1645887226,0,1,dropped,725,2880.0,0
1645890106,1,0,recorded,726,2880.0,1
1645892986,1,0,recorded,727,2880.0,1
1645895866,0,1,dropped,728,2880.0,0
1645900096,1,0,recorded,729,4230.0,1
1645903066,1,0,recorded,730,2970.0,1
1645905946,0,1,dropped,731,2880.0,0
1645908826,0,1,dropped,732,2880.0,0
1645911706,1,0,recorded,733,2880.0,1
1645914586,1,0,recorded,734,2880.0,1
1645917466,0,1,dropped,735,2880.0,0
1645920346,0,1,dropped,736,2880.0,0
1645923226,1,0,recorded,737,2880.0,1
1645926106,1,0,recorded,738,2880.0,1
1645928986,0,1,dropped,739,2880.0,0
1645931866,1,0,recorded,740,2880.0,1
1645936186,1,0,recorded,741,4320.0,1
1645939066,0,1,dropped,742,2880.0,0
1645941946,0,1,dropped,743,2880.0,0
1645944826,1,0,recorded,744,2880.0,1
1645947706,1,0,recorded,745,2880.0,1
1645950586,0,1,dropped,746,2880.0,0
1645953466,1,0,recorded,747,2880.0,1
1645956346,1,0,recorded,748,2880.0,1
1645959226,0,1,dropped,749,2880.0,0
1645962106,0,1,dropped,750,2880.0,0
1645964986,1,0,recorded,751,2880.0,1
1645967866,1,0,recorded,752,2880.0,1
1645972186,0,1,dropped,753,4320.0,0
1645975066,1,0,recorded,754,2880.0,1
1645977946,1,0,recorded,755,2880.0,1
1645980826,0,1,dropped,756,2880.0,0
1645983796,0,1,dropped,757,2970.0,0
1645986586,1,0,recorded,758,2790.0,1
1645989466,1,0,recorded,759,2880.0,1
1645992346,0,1,dropped,760,2880.0,0
1645995226,0,1,dropped,761,2880.0,0
1645998106,1,0,recorded,762,2880.0,1
1646000986,1,0,recorded,763,2880.0,1
1646003866,0,1,dropped,764,2880.0,0
1646006746,1,0,recorded,765,2880.0,1
1646011066,1,0,recorded,766,4320.0,1
1646013946,0,1,dropped,767,2880.0,0
1646016826,1,0,recorded,768,2880.0,1
1646019706,1,0,recorded,769,2880.0,1
1646022586,0,1,dropped,770,2880.0,0
1646025466,0,1,dropped,771,2880.0,0
1646028346,1,0,recorded,772,2880.0,1
1646031226,1,0,recorded,773,2880.0,1
1646034106,0,1,dropped,774,2880.0,0
1646036986,0,1,dropped,775,2880.0,0
1646039866,1,0,recorded,776,2880.0,1
1646044186,1,0,recorded,777,4320.0,1
1646047066,0,1,dropped,778,2880.0,0
1646049946,1,0,recorded,779,2880.0,1
1646052826,1,0,recorded,780,2880.0,1
1646055706,0,1,dropped,781,2880.0,0
1646058586,1,0,recorded,782,2880.0,1
1646061466,1,0,recorded,783,2880.0,1
1646064346,0,1,dropped,784,2880.0,0
1646067226,0,1,dropped,785,2880.0,0
1646070106,1,0,recorded,786,2880.0,1
1646072986,1,0,recorded,787,2880.0,1
1646075866,0,1,dropped,788,2880.0,0
1646080186,1,0,recorded,789,4320.0,1
1646083066,1,0,recorded,790,2880.0,1
1646085946,0,1,dropped,791,2880.0,0
1646088826,0,1,dropped,792,2880.0,0
1646091706,1,0,recorded,793,2880.0,1
1646094586,1,0,recorded,794,2880.0,1
1646097466,0,1,dropped,795,2880.0,0
1646100346,1,0,recorded,796,2880.0,1
1646103226,1,0,recorded,797,2880.0,1
1646106106,0,1,dropped,798,2880.0,0
1646108986,0,1,dropped,799,2880.0,0
1646111866,1,0,recorded,800,2880.0,1
1646116186,1,0,recorded,801,4320.0,1
1646119066,0,1,dropped,802,2880.0,0
1646121946,1,0,recorded,803,2880.0,1
1646124826,1,0,recorded,804,2880.0,1
1646127706,0,1,dropped,805,2880.0,0
1646130586,0,1,dropped,806,2880.0,0
1646133466,1,0,recorded,807,2880.0,1
1646136346,1,0,recorded,808,2880.0,1
1646139226,0,1,dropped,809,2880.0,0
1646142106,0,1,dropped,810,2880.0,0
1646144986,1,0,recorded,811,2880.0,1
1646147866,1,0,recorded,812,2880.0,1
1646152186,0,1,dropped,813,4320.0,0
1646155066,1,0,recorded,814,2880.0,1
1646157946,1,0,recorded,815,2880.0,1
1646160826,0,1,dropped,816,2880.0,0
1646163706,0,1,dropped,817,2880.0,0
1646166586,1,0,recorded,818,2880.0,1
1646169466,1,0,recorded,819,2880.0,1
1646172346,0,1,dropped,820,2880.0,0
1646175226,1,0,recorded,821,2880.0,1
1646178106,1,0,recorded,822,2880.0,1
1646180986,0,1,dropped,823,2880.0,0
1646183866,1,0,recorded,824,2880.0,1
1646188186,1,0,recorded,825,4320.0,1
1646191066,0,1,dropped,826,2880.0,0
1646193946,0,1,dropped,827,2880.0,0
1646196826,1,0,recorded,828,2880.0,1
1646199706,1,0,recorded,829,2880.0,1
1646202586,0,1,dropped,830,2880.0,0
1646205466,0,1,dropped,831,2880.0,0
1646208346,1,0,recorded,832,2880.0,1
1646211226,1,0,recorded,833,2880.0,1
1646214106,0,1,dropped,834,2880.0,0
1646216986,1,0,recorded,835,2880.0,1
1646219866,1,0,recorded,836,2880.0,1
1646224186,0,1,dropped,837,4320.0,0
1646227066,1,0,recorded,838,2880.0,1
1646229946,1,0,recorded,839,2880.0,1
1646232826,0,1,dropped,840,2880.0,0
1646235706,0,1,dropped,841,2880.0,0
1646238586,1,0,recorded,842,2880.0,1
1646241466,1,0,recorded,843,2880.0,1
1646244346,0,1,dropped,844,2880.0,0
1646247226,0,1,dropped,845,2880.0,0
1646250106,1,0,recorded,846,2880.0,1
1646252986,1,0,recorded,847,2880.0,1
1646257306,0,1,dropped,848,4320.0,0
1646260186,1,0,recorded,849,2880.0,1
1646263066,1,0,recorded,850,2880.0,1
1646265946,0,1,dropped,851,2880.0,0
1646268826,1,0,recorded,852,2880.0,1
1646271706,1,0,recorded,853,2880.0,1
1646274586,0,1,dropped,854,2880.0,0
1646277466,0,1,dropped,855,2880.0,0
1646280346,1,0,recorded,856,2880.0,1
1646283226,1,0,recorded,857,2880.0,1
1646286106,0,1,dropped,858,2880.0,0
1646288986,1,0,recorded,859,2880.0,1
1646293306,1,0,recorded,860,4320.0,1
1646296186,0,1,dropped,861,2880.0,0
1646299066,0,1,dropped,862,2880.0,0
1646301946,1,0,recorded,863,2880.0,1
1646304826,1,0,recorded,864,2880.0,1
1646307706,0,1,dropped,865,2880.0,0
1646310586,0,1,dropped,866,2880.0,0
1646313466,1,0,recorded,867,2880.0,1
1646316346,1,0,recorded,868,2880.0,1
1646319226,0,1,dropped,869,2880.0,0
1646322106,1,0,recorded,870,2880.0,1
1646324986,1,0,recorded,871,2880.0,1
1646329306,0,1,dropped,872,4320.0,0
1646332186,0,1,dropped,873,2880.0,0
1646335066,1,0,recorded,874,2880.0,1
1646337946,1,0,recorded,875,2880.0,1
1646340826,0,1,dropped,876,2880.0,0
1646343706,1,0,recorded,877,2880.0,1
1646346586,1,0,recorded,878,2880.0,1
1646349466,0,1,dropped,879,2880.0,0
1646352346,0,1,dropped,880,2880.0,0
1646355226,1,0,recorded,881,2880.0,1
1646358106,1,0,recorded,882,2880.0,1
1646360986,0,1,dropped,883,2880.0,0
1646365306,1,0,recorded,884,4320.0,1
1646368546,1,0,recorded,885,3240.0,1
1646371156,0,1,dropped,886,2610.0,0
1646374036,0,1,dropped,887,2880.0,0
1646376916,1,0,recorded,888,2880.0,1
1646379706,1,0,recorded,889,2790.0,1
1646382586,0,1,dropped,890,2880.0,0
1646385466,0,1,dropped,891,2880.0,0
1646388346,1,0,recorded,892,2880.0,1
1646391226,1,0,recorded,893,2880.0,1
1646394106,0,1,dropped,894,2880.0,0
1646397076,1,0,recorded,895,2970.0,1
1646401306,1,0,recorded,896,4230.0,1
1646404186,0,1,dropped,897,2880.0,0
1646407066,1,0,recorded,898,2880.0,1
1646409946,1,0,recorded,899,2880.0,1
1646412826,0,1,dropped,900,2880.0,0
1646415796,0,1,dropped,901,2970.0,0
1646418586,1,0,recorded,902,2790.0,1
1646421466,1,0,recorded,903,2880.0,1
1646424346,0,1,dropped,904,2880.0,0
1646427226,0,1,dropped,905,2880.0,0
1646430106,1,0,recorded,906,2880.0,1
1646432986,1,0,recorded,907,2880.0,1
1646437306,0,1,dropped,908,4320.0,0
1646440186,1,0,recorded,909,2880.0,1
1646443066,1,0,recorded,910,2880.0,1
1646445946,0,1,dropped,911,2880.0,0
1646448826,0,1,dropped,912,2880.0,0
1646451706,1,0,recorded,913,2880.0,1
1646454586,1,0,recorded,914,2880.0,1
1646457466,0,1,dropped,915,2880.0,0
1646460346,1,0,recorded,916,2880.0,1
1646463226,1,0,recorded,917,2880.0,1
1646466196,0,1,dropped,918,2970.0,0
1646468986,0,1,dropped,919,2790.0,0
1646471866,1,0,recorded,920,2880.0,1
1646476186,1,0,recorded,921,4320.0,1
1646479066,0,1,dropped,922,2880.0,0
1646481946,1,0,recorded,923,2880.0,1
1646484826,1,0,recorded,924,2880.0,1
1646487706,0,1,dropped,925,2880.0,0
1646490586,1,0,recorded,926,2880.0,1
1646493466,1,0,recorded,927,2880.0,1
1646496346,0,1,dropped,928,2880.0,0
1646499226,0,1,dropped,929,2880.0,0
1646502106,1,0,recorded,930,2880.0,1
1646504986,1,0,recorded,931,2880.0,1
1646509396,0,1,dropped,932,4410.0,0
1646512186,1,0,recorded,933,2790.0,1
1646515066,1,0,recorded,934,2880.0,1
1646517946,0,1,dropped,935,2880.0,0
1646520826,0,1,dropped,936,2880.0,0
1646523706,1,0,recorded,937,2880.0,1
1646526586,1,0,recorded,938,2880.0,1
1646529466,0,1,dropped,939,2880.0,0
1646532346,0,1,dropped,940,2880.0,0
1646535316,1,0,recorded,941,2970.0,1
1646538106,1,0,recorded,942,2790.0,1
1646540986,0,1,dropped,943,2880.0,0
1646545306,1,0,recorded,944,4320.0,1
1646548186,1,0,recorded,945,2880.0,1
1646551066,0,1,dropped,946,2880.0,0
1646553946,0,1,dropped,947,2880.0,0
1646556826,1,0,recorded,948,2880.0,1
1646559706,1,0,recorded,949,2880.0,1
1646562586,0,1,dropped,950,2880.0,0
1646565466,1,0,recorded,951,2880.0,1
1646568346,1,0,recorded,952,2880.0,1
1646571226,0,1,dropped,953,2880.0,0
1646574106,0,1,dropped,954,2880.0,0
1646576986,1,0,recorded,955,2880.0,1
1646581396,1,0,recorded,956,4410.0,1
1646584186,0,1,dropped,957,2790.0,0
1646587066,1,0,recorded,958,2880.0,1
1646589946,1,0,recorded,959,2880.0,1
1646592826,0,1,dropped,960,2880.0,0
1646595796,0,1,dropped,961,2970.0,0
1646598586,1,0,recorded,962,2790.0,1
1646601466,1,0,recorded,963,2880.0,1
1646604346,0,1,dropped,964,2880.0,0
1646607226,0,1,dropped,965,2880.0,0
1646610106,1,0,recorded,966,2880.0,1
1646612986,1,0,recorded,967,2880.0,1
1646617306,0,1,dropped,968,4320.0,0
1646620186,1,0,recorded,969,2880.0,1
1646623066,1,0,recorded,970,2880.0,1
1646625946,0,1,dropped,971,2880.0,0
1646628826,0,1,dropped,972,2880.0,0
1646631796,1,0,recorded,973,2970.0,1
1646634586,1,0,recorded,974,2790.0,1
1646637466,0,1,dropped,975,2880.0,0
1646640346,1,0,recorded,976,2880.0,1
1646643226,1,0,recorded,977,2880.0,1
1646646106,0,1,dropped,978,2880.0,0
1646648986,1,0,recorded,979,2880.0,1
1646653306,1,0,recorded,980,4320.0,1
1646656186,0,1,dropped,981,2880.0,0
1646659066,0,1,dropped,982,2880.0,0
1646661946,1,0,recorded,983,2880.0,1
1646664826,1,0,recorded,984,2880.0,1
1646667706,0,1,dropped,985,2880.0,0
1646670586,0,1,dropped,986,2880.0,0
1646673466,1,0,recorded,987,2880.0,1
1646676346,1,0,recorded,988,2880.0,1
1646679226,0,1,dropped,989,2880.0,0
1646682106,0,1,dropped,990,2880.0,0
1646684986,1,0,recorded,991,2880.0,1
1646689306,1,0,recorded,992,4320.0,1
1646692186,0,1,dropped,993,2880.0,0
1646695066,1,0,recorded,994,2880.0,1
1646697946,1,0,recorded,995,2880.0,1
1646700826,0,1,dropped,996,2880.0,0
1646703706,1,0,recorded,997,2880.0,1
1646706586,1,0,recorded,998,2880.0,1
1646709466,0,1,dropped,999,2880.0,0
1646712436,0,1,dropped,1000,2970.0,0
1646715226,1,0,recorded,1001,2790.0,1
1646718196,1,0,recorded,1002,2970.0,1
1646720986,0,1,dropped,1003,2790.0,0
1646725306,1,0,recorded,1004,4320.0,1
1646728186,1,0,recorded,1005,2880.0,1
1646731066,0,1,dropped,1006,2880.0,0
1646733946,1,0,recorded,1007,2880.0,1
1646736826,1,0,recorded,1008,2880.0,1
1646739706,0,1,dropped,1009,2880.0,0
1646742676,0,1,dropped,1010,2970.0,0
1646745466,1,0,recorded,1011,2790.0,1
1646748346,1,0,recorded,1012,2880.0,1
1646751226,0,1,dropped,1013,2880.0,0
1646754106,0,1,dropped,1014,2880.0,0
1646756986,1,0,recorded,1015,2880.0,1
1646761306,1,0,recorded,1016,4320.0,1
1646764186,0,1,dropped,1017,2880.0,0
1646767066,0,1,dropped,1018,2880.0,0
1646769946,1,0,recorded,1019,2880.0,1
1646772826,1,0,recorded,1020,2880.0,1
1646775706,0,1,dropped,1021,2880.0,0
1646778586,0,1,dropped,1022,2880.0,0
1646781466,1,0,recorded,1023,2880.0,1
1646784346,1,0,recorded,1024,2880.0,1
1646787226,0,1,dropped,1025,2880.0,0
1646790106,0,1,dropped,1026,2880.0,0
1646792986,1,0,recorded,1027,2880.0,1
1646795866,1,0,recorded,1028,2880.0,1
1646800186,0,1,dropped,1029,4320.0,0
1646803066,1,0,recorded,1030,2880.0,1
1646805946,1,0,recorded,1031,2880.0,1
1646808826,0,1,dropped,1032,2880.0,0
1646811796,1,0,recorded,1033,2970.0,1
1646814586,1,0,recorded,1034,2790.0,1
1646817466,0,1,dropped,1035,2880.0,0
1646820346,0,1,dropped,1036,2880.0,0
1646823226,1,0,recorded,1037,2880.0,1
1646826106,1,0,recorded,1038,2880.0,1
1646828986,0,1,dropped,1039,2880.0,0
1646831866,0,1,dropped,1040,2880.0,0
1646836186,1,0,recorded,1041,4320.0,1
1646839066,1,0,recorded,1042,2880.0,1
1646841946,0,1,dropped,1043,2880.0,0
1646844826,1,0,recorded,1044,2880.0,1
1646847706,1,0,recorded,1045,2880.0,1
1646850676,0,1,dropped,1046,2970.0,0
1646853466,0,1,dropped,1047,2790.0,0
1646856346,1,0,recorded,1048,2880.0,1
1646859226,1,0,recorded,1049,2880.0,1
1646862106,0,1,dropped,1050,2880.0,0
1646864986,0,1,dropped,1051,2880.0,0
1646867866,1,0,recorded,1052,2880.0,1
1646872186,1,0,recorded,1053,4320.0,1
1646875066,0,1,dropped,1054,2880.0,0
1646878036,1,0,recorded,1055,2970.0,1
1646880826,1,0,recorded,1056,2790.0,1
1646883706,0,1,dropped,1057,2880.0,0
1646886586,0,1,dropped,1058,2880.0,0
1646889466,1,0,recorded,1059,2880.0,1
1646892346,1,0,recorded,1060,2880.0,1
1646895226,0,1,dropped,1061,2880.0,0
1646898106,0,1,dropped,1062,2880.0,0
1646900986,1,0,recorded,1063,2880.0,1
1646903866,1,0,recorded,1064,2880.0,1
1646908186,0,1,dropped,1065,4320.0,0
1646911066,1,0,recorded,1066,2880.0,1
1646913946,1,0,recorded,1067,2880.0,1
1646916826,0,1,dropped,1068,2880.0,0
1646919706,1,0,recorded,1069,2880.0,1
1646922586,1,0,recorded,1070,2880.0,1
1646925466,0,1,dropped,1071,2880.0,0
1646928346,0,1,dropped,1072,2880.0,0
1646931226,1,0,recorded,1073,2880.0,1
1646934106,1,0,recorded,1074,2880.0,1
1646936986,0,1,dropped,1075,2880.0,0
1646939866,1,0,recorded,1076,2880.0,1
1646944186,1,0,recorded,1077,4320.0,1
1646947066,0,1,dropped,1078,2880.0,0
1646949946,0,1,dropped,1079,2880.0,0
1646952916,1,0,recorded,1080,2970.0,1
1646955706,1,0,recorded,1081,2790.0,1
1646958586,0,1,dropped,1082,2880.0,0
1646961466,1,0,recorded,1083,2880.0,1
1646964346,1,0,recorded,1084,2880.0,1
1646967226,0,1,dropped,1085,2880.0,0
1646970106,0,1,dropped,1086,2880.0,0
1646972986,1,0,recorded,1087,2880.0,1
1646975866,1,0,recorded,1088,2880.0,1
1646980186,0,1,dropped,1089,4320.0,0
1646983066,1,0,recorded,1090,2880.0,1
1646986036,1,0,recorded,1091,2970.0,1
1646988826,0,1,dropped,1092,2790.0,0
1646991706,0,1,dropped,1093,2880.0,0
1646994676,1,0,recorded,1094,2970.0,1
1646997556,1,0,recorded,1095,2880.0,1
1647000346,0,1,dropped,1096,2790.0,0
1647003406,0,1,dropped,1097,3060.0,0
1647006196,1,0,recorded,1098,2790.0,1
1647009076,1,0,recorded,1099,2880.0,1
1647011866,0,1,dropped,1100,2790.0,0
1647016186,1,0,recorded,1101,4320.0,1
1647019066,1,0,recorded,1102,2880.0,1
1647021946,0,1,dropped,1103,2880.0,0
1647024826,0,1,dropped,1104,2880.0,0
1647027706,1,0,recorded,1105,2880.0,1
1647030586,1,0,recorded,1106,2880.0,1
1647033466,0,1,dropped,1107,2880.0,0
1647036346,1,0,recorded,1108,2880.0,1
1647039316,1,0,recorded,1109,2970.0,1
1647042196,0,1,dropped,1110,2880.0,0
1647045076,0,1,dropped,1111,2880.0,0
1647047866,1,0,recorded,1112,2790.0,1
1647052186,1,0,recorded,1113,4320.0,1
1647055066,0,1,dropped,1114,2880.0,0
1647057946,1,0,recorded,1115,2880.0,1
1647060826,1,0,recorded,1116,2880.0,1
1647063706,0,1,dropped,1117,2880.0,0
1647066586,0,1,dropped,1118,2880.0,0
1647069466,1,0,recorded,1119,2880.0,1
1647072346,1,0,recorded,1120,2880.0,1
1647075226,0,1,dropped,1121,2880.0,0
1647078286,0,1,dropped,1122,3060.0,0
1647081076,1,0,recorded,1123,2790.0,1
1647083956,1,0,recorded,1124,2880.0,1
1647088186,0,1,dropped,1125,4230.0,0
1647091066,1,0,recorded,1126,2880.0,1
1647093946,1,0,recorded,1127,2880.0,1
1647096826,0,1,dropped,1128,2880.0,0
1647099796,0,1,dropped,1129,2970.0,0
1647102586,1,0,recorded,1130,2790.0,1
1647105466,1,0,recorded,1131,2880.0,1
1647108346,0,1,dropped,1132,2880.0,0
1647111226,1,0,recorded,1133,2880.0,1
1647114106,1,0,recorded,1134,2880.0,1
1647116986,0,1,dropped,1135,2880.0,0
1647119866,1,0,recorded,1136,2880.0,1
1647124186,1,0,recorded,1137,4320.0,1
1647127066,0,1,dropped,1138,2880.0,0
1647129946,0,1,dropped,1139,2880.0,0
1647132916,1,0,recorded,1140,2970.0,1
1647135706,1,0,recorded,1141,2790.0,1
1647138586,0,1,dropped,1142,2880.0,0
1647141466,0,1,dropped,1143,2880.0,0
1647144346,1,0,recorded,1144,2880.0,1
1647147316,1,0,recorded,1145,2970.0,1
1647150106,0,1,dropped,1146,2790.0,0
1647153076,1,0,recorded,1147,2970.0,1
1647156046,1,0,recorded,1148,2970.0,1
1647160276,0,1,dropped,1149,4230.0,0
1647163156,0,1,dropped,1150,2880.0,0
1647165946,1,0,recorded,1151,2790.0,1
1647168916,1,0,recorded,1152,2970.0,1
1647171886,0,1,dropped,1153,2970.0,0
1647174676,1,0,recorded,1154,2790.0,1
1647177556,1,0,recorded,1155,2880.0,1
1647180346,0,1,dropped,1156,2790.0,0
1647183316,0,1,dropped,1157,2970.0,0
1647186106,1,0,recorded,1158,2790.0,1
1647189076,1,0,recorded,1159,2970.0,1
1647191866,0,1,dropped,1160,2790.0,0
1647194746,1,0,recorded,1161,2880.0,1
1647199066,1,0,recorded,1162,4320.0,1
1647201946,0,1,dropped,1163,2880.0,0
1647204826,0,1,dropped,1164,2880.0,0
1647207706,1,0,recorded,1165,2880.0,1
1647210586,1,0,recorded,1166,2880.0,1
1647213466,0,1,dropped,1167,2880.0,0
1647216346,1,0,recorded,1168,2880.0,1
1647219226,1,0,recorded,1169,2880.0,1
1647222106,0,1,dropped,1170,2880.0,0
1647225076,0,1,dropped,1171,2970.0,0
1647227956,1,0,recorded,1172,2880.0,1
1647230746,1,0,recorded,1173,2790.0,1
1647235066,0,1,dropped,1174,4320.0,0
1647237946,1,0,recorded,1175,2880.0,1
1647240916,1,0,recorded,1176,2970.0,1
1647243706,0,1,dropped,1177,2790.0,0
1647246586,0,1,dropped,1178,2880.0,0
1647249466,1,0,recorded,1179,2880.0,1
1647252346,1,0,recorded,1180,2880.0,1
1647255226,0,1,dropped,1181,2880.0,0
1647258106,1,0,recorded,1182,2880.0,1
1647260986,1,0,recorded,1183,2880.0,1
1647263956,0,1,dropped,1184,2970.0,0
1647266836,1,0,recorded,1185,2880.0,1
1647271246,1,0,recorded,1186,4410.0,1
1647274036,0,1,dropped,1187,2790.0,0
1647276916,0,1,dropped,1188,2880.0,0
1647279886,1,0,recorded,1189,2970.0,1
1647282586,1,0,recorded,1190,2700.0,1
1647285466,0,1,dropped,1191,2880.0,0
1647288346,0,1,dropped,1192,2880.0,0
1647291226,1,0,recorded,1193,2880.0,1
1647294106,1,0,recorded,1194,2880.0,1
1647296986,0,1,dropped,1195,2880.0,0
1647299866,1,0,recorded,1196,2880.0,1
1647302746,1,0,recorded,1197,2880.0,1
1647307066,0,1,dropped,1198,4320.0,0
1647309946,1,0,recorded,1199,2880.0,1
1647312826,1,0,recorded,1200,2880.0,1
1647315706,0,1,dropped,1201,2880.0,0
1647318586,0,1,dropped,1202,2880.0,0
1647321466,1,0,recorded,1203,2880.0,1
1647324346,1,0,recorded,1204,2880.0,1
1647327226,0,1,dropped,1205,2880.0,0
1647330106,0,1,dropped,1206,2880.0,0
1647332986,1,0,recorded,1207,2880.0,1
1647335866,1,0,recorded,1208,2880.0,1
1647338746,0,1,dropped,1209,2880.0,0
1647343066,1,0,recorded,1210,4320.0,1
1647345946,1,0,recorded,1211,2880.0,1
1647348826,0,1,dropped,1212,2880.0,0
1647351706,0,1,dropped,1213,2880.0,0
1647354586,1,0,recorded,1214,2880.0,1
1647357466,1,0,recorded,1215,2880.0,1
1647360346,0,1,dropped,1216,2880.0,0
1647363316,0,1,dropped,1217,2970.0,0
1647366106,1,0,recorded,1218,2790.0,1
1647368986,1,0,recorded,1219,2880.0,1
1647371866,0,1,dropped,1220,2880.0,0
1647374746,1,0,recorded,1221,2880.0,1
1647379156,1,0,recorded,1222,4410.0,1
1647381946,0,1,dropped,1223,2790.0,0
1647384826,0,1,dropped,1224,2880.0,0
1647387886,1,0,recorded,1225,3060.0,1
1647390676,1,0,recorded,1226,2790.0,1
1647393556,0,1,dropped,1227,2880.0,0
1647396346,0,1,dropped,1228,2790.0,0
1647399226,1,0,recorded,1229,2880.0,1
1647402106,1,0,recorded,1230,2880.0,1
1647404986,0,1,dropped,1231,2880.0,0
1647407866,1,0,recorded,1232,2880.0,1
1647410746,1,0,recorded,1233,2880.0,1
1647415066,0,1,dropped,1234,4320.0,0
1647417946,1,0,recorded,1235,2880.0,1
1647420916,1,0,recorded,1236,2970.0,1
1647423706,0,1,dropped,1237,2790.0,0
1647426586,0,1,dropped,1238,2880.0,0
1647429466,1,0,recorded,1239,2880.0,1
1647432346,1,0,recorded,1240,2880.0,1
1647435226,0,1,dropped,1241,2880.0,0
1647438106,1,0,recorded,1242,2880.0,1
1647440986,1,0,recorded,1243,2880.0,1
1647443866,0,1,dropped,1244,2880.0,0
1647446746,0,1,dropped,1245,2880.0,0
1647451066,1,0,recorded,1246,4320.0,1
1647453946,1,0,recorded,1247,2880.0,1
1647456826,0,1,dropped,1248,2880.0,0
1647459706,1,0,recorded,1249,2880.0,1
1647462586,1,0,recorded,1250,2880.0,1
