time_ms,rtt_ms,min_rtt_ms,predicted_queue_bytes,bucket_size_bytes
10325012497,0.732422,0.732422,0,4800
10325012511,1.02234,0.732422,175.11,4800
10325013433,0.778198,0.732422,27.6489,4800
10325013870,0.778198,0.732422,36.8958,6000
10325015762,0.900269,0.732422,135.284,7200
10325016339,0.900269,0.732422,135.284,8400
10325016746,0.869751,0.732422,115.768,9600
10325017668,0.747681,0.732422,12.8632,10800
10325017730,0.747681,0.732422,12.8632,12000
10325018808,0.427246,0.427246,0,12000
10325019121,0.427246,0.427246,0,126.025
10325019949,0.427246,0.427246,0,126.025
10325020153,1.40381,0.427246,823.242,1326.03
10325020996,0.793457,0.427246,308.716,1263.01
10325021214,0.793457,0.427246,308.716,1231.51
10325021809,0.793457,0.427246,308.716,1215.75
10325022246,0.747681,0.427246,270.126,1207.88
10325023292,0.747681,0.427246,270.126,1203.94
10325023512,1.25122,0.427246,694.611,1201.97
10325024230,1.02234,0.427246,501.663,1200.98
10325024387,1.02234,0.427246,501.663,1200.49
10325025121,1.02234,0.427246,501.663,1200.25
10325025293,0.946045,0.427246,437.347,1200.12
10325026247,0.686646,0.427246,218.674,1200.06
10325027184,1.20544,0.427246,656.021,1200.03
10325027730,0.732422,0.427246,257.263,1200.02
10325028340,2.02942,0.427246,1350.63,1200.01
10325029012,1.86157,0.427246,1209.14,1200
10325030387,0.961304,0.686646,231.537,1200
10325031636,0.656128,0.656128,0,1200
10325032262,0.350952,0.350952,0,1200
10325032933,0.335693,0.335693,0,1200
10325033606,0.778198,0.335693,373.032,1200
10325036371,1.09863,0.335693,643.158,1200
10325037543,1.11389,0.335693,656.021,1200
10325038122,1.40381,0.335693,900.421,1200
10325039372,0.915527,0.335693,488.8,1200
10325040699,0.12207,0.12207,0,1200
10325042058,0.0915527,0.0915527,0,1200
10325043872,0.167847,0.0915527,64.3158,1200
10325044668,0.793457,0.0915527,591.705,1200
10325046137,0.396729,0.0915527,257.263,1200
10325047121,0.488281,0.0915527,334.442,1200
10325048278,0.869751,0.0915527,656.021,2400
10325049700,0.198364,0.0915527,90.0421,3600
10325050418,0.610352,0.0915527,437.347,4800
10325051638,1.08337,0.0915527,836.105,6000
10325052496,0.961304,0.167847,668.884,7200
10325052621,0.961304,0.167847,668.884,7200
10325053074,0.930786,0.167847,643.158,8400
10325053543,0.930786,0.167847,643.158,9600
10325053887,0.732422,0.198364,450.211,10800
10325054060,0.732422,0.198364,450.211,12000
10325054950,0.900269,0.198364,591.705,13200
10325055121,0.900269,0.198364,591.705,14400
10325055872,0.778198,0.198364,488.8,15600
10325056169,0.778198,0.198364,488.8,16800
10325056840,0.808716,0.198364,514.526,16800
10325057122,0.808716,0.198364,514.526,18000
10325058012,0.12207,0.12207,0,267.554
10325058590,0.12207,0.12207,0,267.554
10325059090,0.228882,0.12207,90.0421,1467.55
10325059246,0.228882,0.12207,90.0421,2667.55
10325059809,0.228882,0.12207,90.0421,1933.78
10325059934,0.274658,0.12207,128.632,1566.89
10325060653,0.915527,0.12207,668.884,2766.89
10325061152,0.915527,0.12207,668.884,3966.89
10325062043,0.656128,0.12207,450.211,5166.89
10325062341,0.656128,0.12207,450.211,6366.89
10325063263,0.656128,0.12207,450.211,7566.89
10325063528,1.12915,0.12207,848.969,8766.89
10325064263,1.12915,0.12207,848.969,9966.89
10325064590,0.0152588,0.0152588,0,102.905
10325065044,0.0152588,0.0152588,0,102.905
10325065420,1.06812,0.0152588,887.558,1302.91
10325065841,1.06812,0.0152588,887.558,1251.45
10325066044,1.41907,0.0152588,1183.41,1225.73
10325066638,0.976562,0.0152588,810.379,2425.73
10325066840,0.976562,0.0152588,810.379,1812.86
10325067449,0.976562,0.0152588,810.379,3012.86
10325068122,0.732422,0.0152588,604.568,4212.86
10325068387,0.732422,0.0152588,604.568,5412.86
10325069371,0.732422,0.0152588,580.185,6612.86
10325069465,0.366211,0.0152588,283.92,7812.86
10325069918,0.366211,0.0152588,295.853,9012.86
10325070763,0.854492,0.0152588,707.474,10212.9
10325070778,0.854492,0.0152588,707.474,11412.9
10325071576,0.854492,0.0152588,707.474,12612.9
10325071576,0.579834,0.0152588,475.937,12612.9
10325072184,0.579834,0.0152588,475.937,13812.9
10325072559,0.793457,0.0152588,656.021,15012.9
10325073497,1.61743,0.0152588,1350.63,16212.9
10325073684,1.61743,0.0152588,1350.63,17412.9
10325074059,0.88501,0.0152588,733.2,17412.9
10325074356,0.88501,0.0152588,733.2,18612.9
10325075184,0.564575,0.366211,167.221,18612.9
10325075340,0.564575,0.366211,167.221,18612.9
10325076232,0.564575,0.366211,167.221,18612.9
10325076669,0.778198,0.366211,347.305,18612.9
10325076842,0.778198,0.366211,347.305,18612.9
10325077310,0.0762939,0.0762939,0,18612.9
10325078278,0.0762939,0.0762939,0,18612.9
10325078387,0.335693,0.0762939,196.106,19812.9
10325079310,0.335693,0.0762939,211.67,19812.9
10325079372,0.152588,0.0762939,62.2559,19812.9
10325080201,0.320435,0.0762939,205.811,21012.9
10325080591,0.320435,0.0762939,205.811,21012.9
10325081279,0.396729,0.0762939,270.126,21012.9
10325081624,0.396729,0.0762939,270.126,21012.9
10325082263,1.08337,0.0762939,848.969,21012.9
10325082544,1.08337,0.0762939,848.969,22212.9
10325083200,0.656128,0.0762939,488.8,22212.9
10325083967,0.656128,0.0762939,488.8,22212.9
10325084312,2.48718,0.0762939,2032.38,22212.9
10325084717,2.48718,0.0762939,2032.38,22212.9
10325085732,2.48718,0.0762939,2032.38,22212.9
10325085810,0.213623,0.0762939,115.768,22212.9
10325087060,0.213623,0.0762939,115.768,22212.9
10325087247,0.610352,0.0762939,450.211,22212.9
10325088060,0.610352,0.0762939,450.211,23412.9
10325088529,0.534058,0.152588,321.579,23412.9
10325089046,0.534058,0.152588,321.579,23412.9
10325089873,0.793457,0.213623,488.8,23412.9
10325090311,0.793457,0.213623,488.8,23412.9
10325091218,0.579834,0.213623,308.716,23412.9
10325091559,0.579834,0.213623,308.716,23412.9
10325091919,0.274658,0.213623,51.4526,23412.9
10325092466,0.274658,0.213623,51.4526,23412.9
10325092654,0.717163,0.213623,424.484,23412.9
10325092997,0.717163,0.213623,407.867,23412.9
10325094122,0.717163,0.213623,424.484,23412.9
10325094122,0.274658,0.213623,51.4526,23412.9
10325095029,0.274658,0.213623,51.4526,23412.9
10325095576,2.09045,0.213623,1582.17,23412.9
10325095591,2.09045,0.213623,1582.17,23412.9
10325096186,2.09045,0.213623,1582.17,23412.9
10325096497,0.198364,0.198364,0,23412.9
10325097201,0.198364,0.198364,0,23412.9
10325097858,1.17493,0.198364,823.242,23412.9
10325098045,1.17493,0.198364,823.242,23412.9
10325098544,0.259399,0.198364,51.4526,23412.9
10325098655,0.259399,0.198364,51.4526,23412.9
10325099747,0.259399,0.198364,51.4526,23412.9
10325100060,0.152588,0.152588,0,23412.9
10325100920,1.63269,0.152588,1247.73,23412.9
10325101217,1.63269,0.152588,1247.73,23412.9
10325102312,0.564575,0.152588,347.305,23412.9
10325102592,0.564575,0.152588,347.305,23412.9
10325103154,0.518799,0.152588,308.716,23412.9
10325103779,0.946045,0.152588,668.884,23412.9
10325104091,0.946045,0.152588,668.884,23412.9
10325104451,1.08337,0.152588,784.653,23412.9
10325105091,1.08337,0.152588,784.653,23412.9
10325105279,0.976562,0.152588,694.611,23412.9
10325105888,0.976562,0.152588,694.611,23412.9
10325106420,1.08337,0.152588,784.653,23412.9
10325106841,1.08337,0.152588,784.653,23412.9
10325107561,2.2583,0.152588,1775.12,23412.9
10325108154,1.96838,0.152588,1530.72,23412.9
10325108263,1.96838,0.152588,1530.72,23412.9
10838959267,1.58691,1.58691,0,12000
10838959845,1.58691,1.58691,0,12000
10838960078,0.839233,0.839233,0,12000
10838960313,0.839233,0.839233,0,12000
10838960767,0.747681,0.747681,0,12000
10838960906,0.747681,0.747681,0,12000
10838961688,0.747681,0.747681,0,6000
10838961720,0.228882,0.228882,0,3000
10838962204,0.228882,0.228882,0,1500
10838962969,0.671387,0.228882,53.1006,1200
10838963438,0.671387,0.228882,53.1006,1200
10838964063,0.152588,0.152588,0,1200
10838964250,0.152588,0.152588,0,1200
10838964627,1.77002,0.152588,210.266,2400
10838965173,0.732422,0.152588,80.0171,2400
10838965641,0.732422,0.152588,80.0171,3600
10838965955,0.778198,0.152588,90.0879,4800
10838968095,0.976562,0.152588,137.604,2400
10838968970,1.51062,0.152588,244.446,2400
10838970063,1.08337,0.152588,180.573,1200
10839044847,1.297,1.297,0,12000
10852776987,1.87683,1.87683,0,12000
10852777753,1.87683,1.87683,0,12000
10852778269,0.823975,0.823975,0,12000
10852779191,0.823975,0.823975,0,12000
10852779738,0.473022,0.473022,0,12000
10852779955,0.473022,0.473022,0,12000
10852780800,0.473022,0.473022,0,12000
10852781018,1.28174,0.473022,67.9321,12000
10852781534,1.28174,0.473022,67.9321,12000
10852781800,0.198364,0.198364,0,12000
10852782753,0.732422,0.198364,45.3949,12000
10852782988,0.732422,0.198364,45.3949,12000
10852785112,0.62561,0.198364,344.36,12000
10852785567,0.62561,0.198364,344.36,12000
10852786191,2.01416,0.198364,1463.53,12000
10852786581,2.01416,0.198364,1463.53,12000
10852786831,2.21252,0.198364,1623.41,12000
10852787862,2.21252,0.198364,1623.41,12000
10852788190,0.854492,0.198364,553.116,12000
10852789081,0.854492,0.198364,553.116,12000
10852790191,0.244141,0.198364,38.5895,12000
10852790799,0.106812,0.106812,0,12000
10852790878,0.106812,0.106812,0,13200
10852791816,0.50354,0.106812,334.442,14400
10852792331,0.50354,0.106812,334.442,15600
10852792909,0.839233,0.106812,617.432,16800
10852793550,0.839233,0.106812,590.332,16800
10852794065,0.793457,0.106812,553.436,16800
10852794081,0.793457,0.106812,553.436,16800
10852794691,0.976562,0.106812,701.019,16800
10852794848,0.976562,0.106812,701.019,16800
10852795331,1.02234,0.106812,737.915,16800
10852795488,1.02234,0.106812,737.915,16800
10852796707,0.335693,0.106812,184.479,16800
10852796738,0.335693,0.106812,184.479,16800
10852797612,0.106812,0.106812,0,16800
10852798160,0.106812,0.106812,0,18000
10852798660,0.88501,0.106812,656.021,18000
10852799253,0.88501,0.106812,656.021,18000
10852799566,0.289917,0.106812,154.358,18000
10852800285,0.289917,0.106812,154.358,18000
10852800535,0.900269,0.106812,668.884,18000
10852801192,0.915527,0.106812,681.747,18000
10852801785,0.915527,0.106812,681.747,18000
10852802347,0.640869,0.106812,450.211,18000
10852802988,0.640869,0.106812,450.211,18000
10852803082,0.930786,0.106812,694.611,18000
10852803706,4.97437,0.106812,4103.35,18000
10852804207,4.97437,0.106812,4103.35,18000
10852804285,1.08337,0.106812,823.242,18000
10852804831,1.08337,0.106812,823.242,18000
10852804973,1.15967,0.106812,887.558,18000
10852805644,4.3335,0.106812,3563.1,18000
10852806207,4.3335,0.106812,3563.1,18000
10852806817,3.92151,0.106812,3215.79,18000
10852807191,3.92151,0.106812,3215.79,18000
10852807645,0.793457,0.106812,578.842,18000
10852807832,0.793457,0.106812,578.842,18000
10852808597,0.793457,0.289917,424.484,18000
10852809160,4.50134,0.289917,3550.23,18000
10852810128,4.50134,0.289917,3550.23,18000
10852810301,0.900269,0.640869,218.674,18000
10852810879,0.900269,0.640869,218.674,18000
10852811457,0.244141,0.244141,0,18000
10852811582,0.244141,0.244141,0,18000
10852812160,1.43433,0.244141,1003.33,18000
10852812628,1.43433,0.244141,1003.33,18000
10852813035,1.46484,0.244141,1029.05,18000
10852813754,1.46484,0.244141,983.887,18000
10852814161,2.62451,0.244141,1940,18000
10852814911,2.62451,0.244141,1940,18000
10852815474,1.02234,0.244141,634.232,18000
10852815598,1.02234,0.244141,634.232,18000
10852816191,1.02234,0.244141,634.232,18000
10852816316,1.31226,0.244141,870.514,18000
10852816753,1.31226,0.244141,870.514,18000
10852817222,1.35803,0.244141,907.822,18000
10852817645,1.35803,0.244141,907.822,18000
10852818363,1.35803,0.244141,939.011,18000
10852818504,0.50354,0.244141,218.674,18000
10852819597,0.50354,0.244141,218.674,18000
10852819769,0.305176,0.244141,51.4526,18000
10852820425,0.305176,0.244141,51.4526,18000
10852820567,1.4801,0.244141,1041.92,18000
10852821051,1.4801,0.244141,1041.92,18000
10852821535,0.839233,0.244141,501.663,18000
10852822332,0.839233,0.305176,450.211,18000
10852822410,1.87683,0.305176,1324.91,18000
10852823410,1.87683,0.305176,1266.75,18000
10852823800,1.95312,0.305176,1328.25,18000
10852824332,1.95312,0.305176,1328.25,18000
10852824394,2.21252,0.305176,1537.32,18000
10852825159,2.21252,0.305176,1537.32,18000
